Batch ID,Category,Product Name,Product Image,Store Name,Product Link,Price,Unit Price
869,fruits_and_vegetables,ΑΒ ΒΙΟ | Μήλα Γκόλντεν Βιολογικής Γεωργίας,https://www.bigle.gr/images/products/73ba3687-fbd7-444f-aaf1-fcda55218b73.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Froyta/Mila/Mila-Gkolnten-Viologikis-Georgias/p/7062835,"3,92€","4,36€ ανά κιλό"
870,fruits_and_vegetables,Κατηγορία Α άνηθος φρέσκος,https://www.bigle.gr/images/products/6106e0e2-60a1-4949-a8e0-83e8dc128274.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/kathgoria-a-anhthos-freskos-669776e7534ed70002a7fa4f/,"0,76€","0,76€ ανά τεμάχιο"
871,fruits_and_vegetables,Κρεμμύδια Ξερά Ξανθά Ελληνικά Ποιότητα Α,https://www.bigle.gr/images/products/b23c60fb-ed86-4dd4-93ee-fdfc88c8bc72.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/kremmydia-xera-xantha-ellinika-poiotita-a,"0,88€","0,88€ ανά κιλό"
872,fruits_and_vegetables,Σταφύλια Σταφίδα Ποιότητα Α' Τιμή Κιλού,https://www.bigle.gr/images/products/77622e0b-7546-4619-9cc7-5bcc5e65f3de.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/stafylia-stafida-poiotita-a-timi-kilou,"2,95€","2,95€ ανά κιλό"
873,fruits_and_vegetables,Μπανάνες Dole Baby,https://www.bigle.gr/images/products/cfba6b22-9245-4681-ad1c-34985630ff6b.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/mpananes-dole-baby,"2,34€","2,34€ ανά κιλό"
874,fruits_and_vegetables,ΒΙΟΚΑΡΠΟΣ ΚΟΥΝΟΥΠΙΔΙ ΕΙΣΑΓΩΓΗΣ,https://www.bigle.gr/images/products/no_img.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2969267000000,"5,65€","5,65€ ανά τεμάχιο"
875,fruits_and_vegetables,Σαλάτα Μαρούλι Άισμπεργκ Ραντίτσιο 200g,https://www.bigle.gr/images/products/db48075e-1d84-4849-87f9-47fab38cf355.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/kommena-lahanika/kommena-lahanika/salata-marouli-aismpergk-rantitsio-200gr-243154/,"1,05€","5,25€ ανά κιλό"
876,fruits_and_vegetables,ΑΒ | Τοματίνια τύπου Ελιά Ελληνικά 280g,https://www.bigle.gr/images/products/ed1d59c4-febe-4ded-b2a0-feb925a0a511.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Aggoyria-Ntomates/Tomatinia-typoy-Elia-Ellinika-280g/p/7670121,"1,95€","6,96€ ανά κιλό"
877,fruits_and_vegetables,Αχλάδια Conference Εισαγωγής Α΄ Ποιότητα,https://www.bigle.gr/images/products/135b9e01-8ba2-4ed6-808e-3637b4b4564c.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/axladia-conference-eisagwghs-a΄-poiothta?3981313,"3,39€","3,39€ ανά κιλό"
878,fruits_and_vegetables,Καρύδα Εισαγωγής Το Τεμάχιο,https://www.bigle.gr/images/products/61f905d2-1b13-4dcc-b4d1-0ccb06a46367.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/karyda-eisagogis-to-temachio,"1,09€","1,09€ ανά τεμάχιο"
879,fruits_and_vegetables,ΑΒ | Καρπούζι Μίνι Με Σπόρια Ελληνικό,https://www.bigle.gr/images/products/93571036-fd67-4c3b-9f0a-839461870d36.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Froyta/Karpoyzia-Peponia/Karpoyzi-Mini-Me-Sporia-Elliniko/p/7336514,"2,48€","0,55€ ανά κιλό"
880,fruits_and_vegetables,Αχλάδια Κρυστάλια Ελληνικά Α΄ Ποιότητα,https://www.bigle.gr/images/products/4e0938c6-b9a3-4529-ad6e-cdb60582efe0.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/axladia-krustalia-ellhnika-a΄-poiothta?0532788,"1,89€","1,89€ ανά κιλό"
881,fruits_and_vegetables,Τροπικά Φρούτα ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ σε Χυμό Φρούτων 400g,https://www.bigle.gr/images/products/399385c9-2284-4150-8f56-3479c3514e2c.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/froyta/etoimes-froytosalates/-1132600/,"3,85€","16,04€ ανά κιλό"
881,fruits_and_vegetables,Τροπικά Φρούτα ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ σε Χυμό Φρούτων 400g,https://www.bigle.gr/images/products/399385c9-2284-4150-8f56-3479c3514e2c.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/5202658252243,"3,90€","3,90€ ανά τεμάχιο"
881,fruits_and_vegetables,Τροπικά Φρούτα ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ σε Χυμό Φρούτων 400g,https://www.bigle.gr/images/products/399385c9-2284-4150-8f56-3479c3514e2c.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Froyta/Kommena-and-Katharismena-Froyta/Froytosalata-Tropika-Froyta-se-Chymo-Froytoy-400g/p/7064800,"3,99€","9,98€ ανά κιλό"
882,fruits_and_vegetables,ΒΙΟΚΑΡΠΟΣ ΑΓΓΟΥΡΙ ΜΑΚΡΥ,https://www.bigle.gr/images/products/6b1d4bb5-1bd3-41c2-bc94-7f633b281b68.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/5200340836405,"1,90€","1,90€ ανά τεμάχιο"
883,fruits_and_vegetables,Σαλάτα Κατσαρή Πράσινη Ελληνική Τεμάχιο,https://www.bigle.gr/images/products/03ecc95a-305b-46f3-ad41-af78c5641c2a.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/salata-katsari-prasini-elliniki-temakhio-1,"0,85€","0,85€ ανά τεμάχιο"
884,fruits_and_vegetables,Ακτινίδια Εγχώρια το κιλό,https://www.bigle.gr/images/products/68117c4f-6eaa-4557-94a3-ce66c2eca698.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/manabikh-manabikh-freska-frouta/aktinidia-egxoria-a,"1,92€","4,79€ ανά κιλό"
885,fruits_and_vegetables,Λάιμς Λάιμς,https://www.bigle.gr/images/products/06b32544-8a82-44ba-8098-742b89f9bc0a.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/manabikh/frouta/laims-1120,"2,85€","2,85€ ανά τεμάχιο"
886,fruits_and_vegetables,Ραπανάκια Εγχώρια 125g,https://www.bigle.gr/images/products/59ad8b0d-f26e-44dd-9152-f94ace73b213.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/lachanika/maroylia-roka-rapanakia-alla-salatika/rapanakia-eghoria-125gr-244201/,"0,87€","6,96€ ανά κιλό"
886,fruits_and_vegetables,Ραπανάκια Εγχώρια 125g,https://www.bigle.gr/images/products/59ad8b0d-f26e-44dd-9152-f94ace73b213.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/rapanakia-egchoria-125gr-syskevasia,"0,97€","7,76€ ανά κιλό"
887,fruits_and_vegetables,ΑΒ | Μανιτάρια Γίγας Λευκά Agaricus 500 gr,https://www.bigle.gr/images/products/e1a1a797-05a1-43d1-82f6-ad97edad8c7c.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Manitaria/Manitaria-Gigas-Leyka-Agaricus-500-gr/p/7353935,"2,59€","5,18€ ανά κιλό"
888,fruits_and_vegetables,Αγγουράκια Ελληνικά Τιμή Κιλού,https://www.bigle.gr/images/products/5d5f6342-84bb-4eea-9db6-070dc18e883b.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/aggourakia-ellinika-timi-kilou,"1,99€","1,99€ ανά κιλό"
889,fruits_and_vegetables,Πιπεριες Καυτερες Εγχωριες,https://www.bigle.gr/images/products/2b51080d-2801-4435-b332-81cebad0180e.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2106407000000,Not found,"3,62€ ανά τεμάχιο"
890,fruits_and_vegetables,Καρπουζια Εγχωρια,https://www.bigle.gr/images/products/fb05e239-ab8c-4b98-ab4d-6f0a9599e9c4.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2106156000000,"0,35€","0,35€ ανά τεμάχιο"
891,fruits_and_vegetables,Βιολογικά Βιολογικά Αχλάδια Κρυστάλλια,https://www.bigle.gr/images/products/a0e7f91e-ed40-4bae-88d1-c0acdb853c6d.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/manabikh/bio/biologika-axladia-krustallia-720854,"4,60€","4,60€ ανά κιλό"
891,fruits_and_vegetables,Βιολογικά Βιολογικά Αχλάδια Κρυστάλλια,https://www.bigle.gr/images/products/a0e7f91e-ed40-4bae-88d1-c0acdb853c6d.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/froyta/mila-achladia-kydonia-aktinidia-rodia/ahladia-krustallia-viologika-eghoria/,"4,72€","4,72€ ανά κιλό"
892,fruits_and_vegetables,Manitou Μανιτάρια Φρέσκα Φιλέτα Πλευρώτους 500γρ.,https://www.bigle.gr/images/products/1d2da8d8-1cb1-470b-bc10-f70a27275b6a.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/manitou-manitaria-freska-fileta-pleurwtous-500gr?4053997,"3,98€","7,96€ ανά κιλό"
893,fruits_and_vegetables,Λάχανο Άσπρο Εγχώριο Α΄,https://www.bigle.gr/images/products/53c42f22-8293-472f-8738-4f7f39438840.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/manabikh-manabikh-freska-laxanika/laxano-aspro-egxorio-a-,"1,30€","0,65€ ανά κιλό"
894,fruits_and_vegetables,Μύρτιλο Μύρτιλο,https://www.bigle.gr/images/products/710c093b-ef55-46b3-98a0-941226492946.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/manabikh/frouta/murtilo-125gr-734987,"2,99€","23,92€ ανά κιλό"
895,fruits_and_vegetables,Πατάτες Νάξου Συσκευασμένες Ελληνικές Ποιότητα Α,https://www.bigle.gr/images/products/106f3259-6c26-43ab-b685-e7fa81baafba.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/patates-naxou-syskevasmenes-ellinikes-poiotita-a,"1,89€","1,89€ ανά κιλό"
896,fruits_and_vegetables,Μήλα Σμιθ Α΄ Εγχώρια,https://www.bigle.gr/images/products/1d998be6-7dd2-4a19-b724-39f9303cd6bd.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/manabikh-manabikh-freska-frouta/mhla-smith-a-egxoria,"1,19€","1,98€ ανά κιλό"
897,fruits_and_vegetables,ΠΑΤΑΤΕΣ ΜΙΝΙ MARABEL ΓΑΛΛΙΑΣ ΚΑΤΗΓ.:1,https://www.bigle.gr/images/products/b83f388f-45ae-4ec3-9a2d-b25ff2841783.jpeg,Bazaar,https://www.bigle.grhttps://www.bazaar-online.gr/patates-foyrnoy-gallias-1-5kg-katig-1,"2,15€","3,23€ ανά 1.5 κιλά"
898,fruits_and_vegetables,ΑΒ | Πιπεριές Τσάρλεστον Ελληνικές Συσκευασμένες,https://www.bigle.gr/images/products/0740e601-da8a-4e1e-96ef-b4c1a5690d63.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Piperies-Melitzanes-Kolokythakia/Piperies-Tsarleston-Ellinikes-Syskeyasmenes/p/7514205,"1,79€","2,99€ ανά κιλό"
899,fruits_and_vegetables,Μανιτάρια Φρέσκα Εισαγωγής 250gr,https://www.bigle.gr/images/products/0eb0f583-7cab-4704-ace7-0fd5ce464ef8.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/manitaria-freska-eisagogis-250gr,"1,57€","6,28€ ανά κιλό"
900,fruits_and_vegetables,ΑΒ | Έτοιμη Σαλάτα Κηπουρού Ελληνική 200 gr,https://www.bigle.gr/images/products/ebc7690b-4253-450b-aa4a-c962447e38c4.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Etoimi-Salata-Kipoyroy-Elliniki-200-gr/p/7073114,"1,79€","8,95€ ανά κιλό"
901,fruits_and_vegetables,Ρόδια Εγχώρια,https://www.bigle.gr/images/products/7a7db952-8d7f-4079-b3f1-4f5411c92aaa.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/froyta/mila-achladia-kydonia-aktinidia-rodia/rodia-eghoria/,Not found,"2,15€ ανά κιλό"
902,fruits_and_vegetables,Πράσσα Εύβοιας,https://www.bigle.gr/images/products/950fbbbc-e2de-40df-a0ec-1ed8b621abfe.jpeg,Bazaar,https://www.bigle.grhttps://www.bazaar-online.gr/prassa-eyvoias,"2,25€","2,25€ ανά 1 κιλά"
903,fruits_and_vegetables,Ponthier κάστανα ολόκληρα βρασμένα 200g,https://www.bigle.gr/images/products/908893ff-520b-4fcb-9f01-cbc362a9c00b.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/ponthier-kastana-oloklhra-brasmena-200g-68a74c68bff665000233619f/,"3,50€","17,50€ ανά κιλό"
904,fruits_and_vegetables,Τοματίνια Βελανίδια Μαύρα Σε Ποτήρι Κρήτης 250 gr,https://www.bigle.gr/images/products/43c83ec3-43d4-4948-b60a-48dbbac3a476.jpeg,Χαλκιαδάκης,https://www.bigle.grhttps://xalkiadakis.gr/product/tomatinia-belanidia-maura-se-potiri-kritis-250-gr,"2,28€","9,12€ ανά κιλό"
905,fruits_and_vegetables,Κόλιανδρος Εγχώριος 100g,https://www.bigle.gr/images/products/4439abe8-1499-427b-a334-0542634d9031.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/lachanika/anithos-maintanos-selino-alla-myrodika/koliandro-eghorio-100gr/,"0,65€","6,50€ ανά κιλό"
906,fruits_and_vegetables,Φρέσκος Χυμός Πορτοκάλι 1lt.,https://www.bigle.gr/images/products/3436bc7b-3661-45a4-9c53-b6d1497b75a0.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/freskos-xumos-portokali-1lt?1081983,"3,16€","3,16€ ανά λίτρο"
907,fruits_and_vegetables,ΑΒ ΒΙΟ | Σαλάτα Πράσινη Σγουρή Βιολογικής Γεωργίας Ελληνική 1 Τεμάχιο,https://www.bigle.gr/images/products/5519e4e8-bc5a-4365-a4a7-18f443feb084.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Maroylia-Salates-Roka/Salata-Prasini-Sgoyri-Viologikis-Georgias-Elliniki-1-Temachio/p/7063871,"1,75€","1,75€ ανά τεμάχιο"
908,fruits_and_vegetables,Παντζάρι ολόκληρο ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ Βιολογικό 500g,https://www.bigle.gr/images/products/27119d5a-d7c4-45d7-9914-ea5cb3c14a7a.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/lachanika/chorta-pantzaria-prasa/padzari-olokliro-agrokipos-halvatzi-ston-atmo-viologiko-500g/,"3,12€","6,24€ ανά κιλό"
908,fruits_and_vegetables,Παντζάρι ολόκληρο ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ Βιολογικό 500g,https://www.bigle.gr/images/products/27119d5a-d7c4-45d7-9914-ea5cb3c14a7a.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/agrokhpos-xalbatzh-ston-atmo-pantzaria-probrasmena-25-perissotero-proon-669777e7534ed70002a7fb7c/,"3,26€","6,52€ ανά κιλό"
908,fruits_and_vegetables,Παντζάρι ολόκληρο ΑΓΡΟΚΗΠΟΣ ΧΑΛΒΑΤΖΗ Βιολογικό 500g,https://www.bigle.gr/images/products/27119d5a-d7c4-45d7-9914-ea5cb3c14a7a.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Chorta/Pantzaria-Oloklira-Viologika-ston-Atmo-500g/p/7650945,"3,28€","6,56€ ανά κιλό"
909,fruits_and_vegetables,Φρεσκούλης Φρέσκα Λαχανικά Για Μαγείρεμα Χορτόπιτα 400γρ.,https://www.bigle.gr/images/products/c89c60ba-4455-4348-838d-f7c7f626e4c3.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/freskoulhs-freska-laxanika-gia-mageirema-xortopita-400gr-?3527215,"3,45€","8,63€ ανά κιλό"
910,fruits_and_vegetables,Μύραθων Μυρωδικά Μαραθώνος Μείγμα Μυρωδικών Για Ψητά Σχάρας Ελληνικό 75γρ.,https://www.bigle.gr/images/products/a6417c92-a68f-493d-b024-a4a3b5693c35.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/murathwn-murwdika-marathwnos-meigma-murwdikwn-gia-pshta-sxaras-ellhniko-75gr?3624822,"2,68€","35,73€ ανά κιλό"
911,fruits_and_vegetables,Ραδίκια Ραδίκια Ιταλικά,https://www.bigle.gr/images/products/7e8c5ad4-ba3b-4fb4-9091-3bba5238fc86.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/manabikh/laxanika/radikia-italika-1046,"1,58€","1,58€ ανά τεμάχιο"
912,fruits_and_vegetables,Νεκταρίνια Εγχώρια Ποιότητα Α' ΤΙμή Κιλού,https://www.bigle.gr/images/products/53c34b0d-18a0-4bd6-8d64-ea9ce808cb40.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/nektarinia-egchoria-poiotita-a-timi-kilou,"3,20€","3,20€ ανά κιλό"
913,fruits_and_vegetables,Βιολογικά Βιολογικά Πεπόνια,https://www.bigle.gr/images/products/57ef8ef0-5fbf-4c69-943e-d1cf8f0b7171.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/manabikh/bio/biologiko-peponi-718630,"1,79€","1,79€ ανά κιλό"
913,fruits_and_vegetables,Βιολογικά Βιολογικά Πεπόνια,https://www.bigle.gr/images/products/57ef8ef0-5fbf-4c69-943e-d1cf8f0b7171.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2969243000000,"1,90€","1,90€ ανά τεμάχιο"
914,fruits_and_vegetables,ΑΒ | Σαλάτα Italian Blend 200g,https://www.bigle.gr/images/products/d3da3708-3272-4da1-96c4-5355d5944260.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Salata-Italian-Blend-200g/p/7640778,"1,29€","6,45€ ανά κιλό"
915,fruits_and_vegetables,Βασιλικός Ελληνικός Κουτί 25gr,https://www.bigle.gr/images/products/0282a443-a4cd-4b36-9866-effdfb4e84f3.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/vasilikos-ellinikos-kouti-25gr,"1,99€","79,60€ ανά κιλό"
916,fruits_and_vegetables,Αβοκάντο Εισαγωγής Α΄ Ποιότητα,https://www.bigle.gr/images/products/085aec87-8a52-438b-8be0-23f57d63b9cb.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/abokanto-eisagwghs-a΄-poiothta?0426593,Not found,"3,69€ ανά κιλό"
917,fruits_and_vegetables,Ντοματίνια Minion LUCIA'S FARM Εγχώρια 250g,https://www.bigle.gr/images/products/c17e807e-25a9-4be5-a7ce-03e104d032c4.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/lachanika/ntomates-ntomatinia-aggoyria/lucias-farm-tomatinia-minion-eghoria-250gr/,Not found,"7,40€ ανά κιλό"
918,fruits_and_vegetables,Καρύδες εισαγωγής,https://www.bigle.gr/images/products/f37332ca-b8dd-45a1-a0b6-9d928bd8aa71.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/karudes-eisagwghs-66976aaa4c73ed0002c8c670/,"1,45€","1,45€ ανά τεμάχιο"
919,fruits_and_vegetables,Γκρειπ Φρουτ Κοκκινα Εγχωρια,https://www.bigle.gr/images/products/f63309b0-d28f-483e-b908-5b56e971880e.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2106105000000,"2,98€","2,98€ ανά τεμάχιο"
920,fruits_and_vegetables,ΒΙΟΚΑΡΠΟΣ ΛΑΧΑΝΟ ΚΟΚΚΙΝΟ ΕΓΧΩΡΙΟ,https://www.bigle.gr/images/products/no_img.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2969281000000,"2,30€","2,30€ ανά τεμάχιο"
921,fruits_and_vegetables,Κατηγορία Α πιπεριές καυτερές τυποποιημένες καυτερές ~0.20Kg,https://www.bigle.gr/images/products/aa9858a0-9714-4912-a767-6b5e5a4a208c.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/kathgoria-a-piperies-kauteres-tupopoihmenes-kauteres-6697b515e96b7c0002519a7e/,"1,22€","6,09€ ανά κιλό"
922,fruits_and_vegetables,Θανόπουλος Κατηγορία Α πεπόνι καθαρισμένο τυποποιημένο ~0.28Kg,https://www.bigle.gr/images/products/7bc4c01f-7e38-40ee-b824-b5dd7a4efabb.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/thanopoulos-kathgoria-a-peponi-katharismeno-tupopoihmeno-669799e0534ed70002a81d02/,"1,40€","4,99€ ανά κιλό"
923,fruits_and_vegetables,Μελιτζάνες Φλάσκες Βιολογικές Ελληνικές Συσκευασμένες Τιμή Κιλού,https://www.bigle.gr/images/products/4924cdb4-7eed-4f29-bb24-5543fe404b4f.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/melitzanes-flaskes-viologikes-ellinikes-syskevasmenes-timi-kilou,"4,59€","4,59€ ανά κιλό"
924,fruits_and_vegetables,Γλυκοπατάτα Α' Εγχώρια,https://www.bigle.gr/images/products/52cecaa2-5bb9-4413-bf99-027c828d5fa3.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/manabikh-manabikh-freska-laxanika/glukopatata-a-egxoria,"0,92€","2,29€ ανά κιλό"
925,fruits_and_vegetables,Bonduelle φρέσκια σαλάτα σπανάκι baby 150g,https://www.bigle.gr/images/products/e6f74344-5de6-4b4b-94c8-aa55ec6c7151.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/bonduelle-freskia-salata-spanaki-baby-150g-669787e2534ed70002a80a84/,"3,17€","21,13€ ανά κιλό"
926,fruits_and_vegetables,Πιπεριές Πιπεριές Κέρατα,https://www.bigle.gr/images/products/15b9c4d1-e399-4bcf-87a4-1e391c37287b.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/manabikh/laxanika/piperies-kerata-1048,"2,85€","2,85€ ανά τεμάχιο"
927,fruits_and_vegetables,Μελιτζάνες Φλάσκες Βιολογικής Καλλιέργειας Ελληνικές,https://www.bigle.gr/images/products/17cad979-95b7-4625-9265-a6c1876ad677.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/melitzanes-flaskes-biologikhs-kalliergeias-ellhnikes?0608182,"4,95€","4,95€ ανά κιλό"
928,fruits_and_vegetables,Σταφύλια Σταφύλια Κόκκινα Άσπερμα,https://www.bigle.gr/images/products/35439345-6336-4953-b999-2bbb807ab19b.jpeg,Κρητικός,https://www.bigle.grhttps://kritikos-sm.gr/products/manabikh/frouta/stafulia-kokkina-asperma-555633,"3,60€","3,60€ ανά τεμάχιο"
929,fruits_and_vegetables,Θανόπουλος Κατηγορία Α γλυκοπατάτες τυποποιημένες κόκκινες ~0.45Kg,https://www.bigle.gr/images/products/c16f8669-71a0-4268-996a-1eade1d478b5.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/thanopoulos-kathgoria-a-glukopatates-tupopoihmenes-kokkines-66978f42534ed70002a811bb/,"3,43€","7,63€ ανά κιλό"
930,fruits_and_vegetables,Βεζύρογλου Ρόκα Άγρια Baby Leaf 100gr,https://www.bigle.gr/images/products/18ccd447-e712-4cd2-bde7-99d8070784c4.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/vezyroglou-roka-agria-baby-leaf-100gr,Not found,"8,80€ ανά κιλό"
930,fruits_and_vegetables,Βεζύρογλου Ρόκα Άγρια Baby Leaf 100gr,https://www.bigle.gr/images/products/18ccd447-e712-4cd2-bde7-99d8070784c4.jpeg,Σκλαβενίτης,https://www.bigle.grhttps://www.sklavenitis.gr/freska-froyta-lachanika/kommena-lahanika/kommena-lahanika/salata-agria-roka-100gr/,Not found,"9,00€ ανά κιλό"
930,fruits_and_vegetables,Βεζύρογλου Ρόκα Άγρια Baby Leaf 100gr,https://www.bigle.gr/images/products/18ccd447-e712-4cd2-bde7-99d8070784c4.jpeg,Bazaar,https://www.bigle.grhttps://www.bazaar-online.gr/roka-100g-baby-elliniki-vezirogloy,"1,09€","10,90€ ανά κιλό"
930,fruits_and_vegetables,Βεζύρογλου Ρόκα Άγρια Baby Leaf 100gr,https://www.bigle.gr/images/products/18ccd447-e712-4cd2-bde7-99d8070784c4.jpeg,ΑΒ,https://www.bigle.grhttps://www.ab.gr/el/eshop/Oporopoleio/Lachanika/Etoimes-salates-lachanikon/Roka-Agria-Baby-Leaf-100g/p/7338136,"1,10€","11,00€ ανά κιλό"
930,fruits_and_vegetables,Βεζύρογλου Ρόκα Άγρια Baby Leaf 100gr,https://www.bigle.gr/images/products/18ccd447-e712-4cd2-bde7-99d8070784c4.jpeg,Μασούτης,https://www.bigle.grhttps://www.masoutis.gr/categories/item/bezuroglou-baby-leaf-salata-agria-roka-100gr?3202751,"1,10€","11,00€ ανά κιλό"
931,fruits_and_vegetables,Velvita Gold Ροδάκινα Εγχώρια Τιμή Κιλού,https://www.bigle.gr/images/products/76fcdf14-fcc0-40c6-82fc-76d0b4e638c3.jpeg,My,https://www.bigle.grhttps://www.mymarket.gr/velvita-gold-rodakina-egchoria-timi-kilou,"3,69€","3,69€ ανά κιλό"
932,fruits_and_vegetables,Αβοκάντο Α΄ Εισαγωγής,https://www.bigle.gr/images/products/a6ec8fca-bbb8-4f6e-a3f0-bfbc76cdc86a.jpeg,Market,https://www.bigle.grhttps://www.market-in.gr/el-gr/manabikh-manabikh-freska-frouta/avokanto-a-eisagoghs,"1,96€","4,89€ ανά κιλό"
933,fruits_and_vegetables,Πιπεριες Ντολμα Εγχωριες Κιλ,https://www.bigle.gr/images/products/0da0a80e-f589-4982-a2d2-d53a96af3b9f.jpeg,Γαλαξίας,https://www.bigle.grhttps://galaxias.shop/product/2106417000000,Not found,"1,98€ ανά τεμάχιο"
934,fruits_and_vegetables,Κουρκουμάς τυποποιημένος  εισαγωγής ~0.25Kg,https://www.bigle.gr/images/products/610c3dd3-eaf3-4954-bf51-df40e22d1d20.jpeg,Θανόπουλος,https://www.bigle.grhttps://www.thanopoulos.gr/products/kourkoumas-tupopoihmenos-eisagwghs-6697bf7e995445000286ca22/,"2,44€","9,75€ ανά κιλό"
